84479
1.2926e+05
98927
84741
93795
1.0015e+05
88239
1.0009e+05
87574
88978
97451
92335
93238
86596
90990
1.3308e+05
84424
94714
85986
80925
95333
1.0204e+05
87567
83547
88657
1.184e+05
74556
1.198e+05
1.0308e+05
1.1614e+05
99278
98326
86377
85616
95553
1.0395e+05
95208
1.4901e+05
89564
91768
85707
90062
1.0467e+05
96257
1.0578e+05
1.0605e+05
97327
96217
86079
87700
1.3588e+05
88527
83433
1.8504e+05
98230
84688
1.1872e+05
85638
1.3799e+05
83579
78929
88752
84507
95933
1.5063e+05
94784
94443
1.0419e+05
86457
1.0165e+05
82942
1.1353e+05
90671
93941
90957
87265
84281
81974
83202
87829
95136
97981
86385
1.0849e+05
92797
93574
95371
89777
82373
82833
81559
91635
92142
1.1097e+05
85747
91412
80391
1.0034e+05
91218
1.0652e+05
1.0815e+05
85290
81948
92716
1.2308e+05
94269
86347
98404
91167
87776
79793
91099
96464
95180
92433
91219
86773
94795
91944
1.2862e+05
1.6665e+05
1.0073e+05
80683
92536
1.0608e+05
94912
88392
81693
1.1386e+05
89700
1.7852e+05
84099
87618
93628
88003
97280
88874
99185
92883
90712
1.4252e+05
92946
88653
1.1035e+05
1.0445e+05
82060
94396
82847
82353
83172
92537
84616
88958
1.1278e+05
1.0319e+05
99913
1.0374e+05
1.1086e+05
88637
1.3038e+05
95042
1.0739e+05
95582
1.0427e+05
87508
95483
99264
86512
93905
1.0207e+05
84389
2.9663e+05
1.0594e+05
92144
1.0418e+05
85214
1.4325e+05
1.0134e+05
84623
1.0092e+05
1.4186e+05
91695
92119
88463
1.469e+05
88064
92475
1.0706e+05
84631
1.099e+05
78360
1.5893e+05
1.9225e+05
87175
88078
94116
81775
88010
89091
82579
1.0064e+05
86457
79361
95690
1.6334e+05
88601
87921
91972
81775
86818
1.2551e+05
1.1467e+05
82520
86493
90150
94220
90906
90968
88732
88383
1.1924e+05
85983
1.0441e+05
1.1469e+05
86926
83921
94152
1.0317e+05
88990
91607
1.106e+05
1.0446e+05
86793
91332
87723
1.0193e+05
83887
92427
89782
1.017e+05
99848
85642
85290
97252
1.1233e+05
99662
92118
86223
91696
92953
93291
1.1392e+05
99317
88885
82602
91490
82405
89871
1.1645e+05
92295
99526
1.0453e+05
1.105e+05
84573
1.0488e+05
92886
90521
91035
95060
1.133e+05
96306
91927
96281
88585
1.0494e+05
92103
1.1495e+05
91274
92347
92305
89407
83753
96079
82636
1.309e+05
1.2095e+05
82361
96581
90646
99836
1.0232e+05
2.0896e+05
1.1443e+05
87624
1.1026e+05
1.1427e+05
94731
1.0867e+05
86185
91915
81993
93412
98079
1.043e+05
1.0001e+05
1.4947e+05
88629
89053
92068
88464
1.0043e+05
89951
96155
1.0068e+05
99773
86615
90237
87312
1.0791e+05
1.0184e+05
80502
1.1112e+05
90031
98393
87162
84012
1.0607e+05
84860
93099
89556
2.1239e+05
1.0336e+05
85002
92993
1.0484e+05
94141
88067
88115
94277
92037
96458
89407
89771
1.0742e+05
92841
89415
80947
98479
1.1637e+05
98317
91122
1.5432e+05
2.319e+05
79029
84982
90545
88820
98509
1.0941e+05
83928
94832
1.0769e+05
1.2722e+05
1.0431e+05
95181
97346
83878
87053
1.03e+05
82952
1.0439e+05
1.1753e+05
1.3043e+05
82388
88614
95561
96028
1.2825e+05
95354
